J1807-2459B,271.83696,-25.00053
J1807-2557,271.80692,-25.95556
B1804-27,271.78540,-27.25082
J1808+00,272.07917,0.56667
J1808-0813,272.03930,-8.21717
J1808-1020,272.19014,-10.34675
J1808-1517,272.16287,-15.29444
J1808-1726,272.17625,-17.44083
J1808-2024,272.16390,-20.41107
B1805-20,272.02665,-20.96876
J1808-2701,272.05512,-27.02250
J1808-3249,272.01867,-32.82611
J1809-0119,272.46400,-1.32472
J1809-0743,272.39967,-7.71706
J1809-1429,272.43962,-14.49028
J1809-1850,272.40504,-18.84861
J1809-1917,272.42978,-19.29392
J1809-1943,272.46286,-19.73109
J1809-2004,272.31612,-20.07000
B1806-21,272.30971,-21.15080
J1809-2332,272.45937,-23.53963
J1809-3547,272.36242,-35.78833
J1810-1441,272.74651,-14.69267
J1810+1744,272.65533,17.74372
J1810-1820,272.73133,-18.34417
J1810-2005,272.74580,-20.08563
B1806-53,272.68512,-53.63547
J1811-0154,272.83283,-1.90858
J1811+0702,272.83508,7.04158
J1811-1049,272.82112,-10.81750
J1811-1717,272.86054,-17.29639
J1811-1736,272.97931,-17.61047
J1811-1835,272.87383,-18.59556
J1811-1925,272.87167,-19.42444
J1811-2405,272.83272,-24.08843
J1811-2439,272.98138,-24.66472
J1811-4930,272.86329,-49.50578
B1810+02,273.22162,2.44920
B1809-173,273.03004,-17.30819
B1809-176,273.06622,-17.56041
J1812-1910,273.14538,-19.17750
J1812-2102,273.08721,-21.04333
J1812-2526,273.13458,-25.44389
J1812-2748,273.16908,-27.80083
J1812-3039,273.18709,-30.65583
J1813-1246,273.34904,-12.76644
J1813-1749,273.39652,-17.83263
J1813+1822,273.41150,18.37083
J1813-2113,273.41612,-21.21678
J1813-2242,273.37150,-22.70167
J1813-2621,273.41913,-26.36585
B1811+40,273.30534,40.22751
J1814-0521,273.60888,-5.36028
J1814-0618,273.67192,-6.30047
J1814+1130,273.67809,11.51221
J1814-1649,273.65562,-16.82444
J1814-1744,273.67958,-17.74667
J1815-1738,273.81113,-17.63417
J1815-1910,273.76283,-19.16678
J1815+55,273.75000,55.48333
J1816-0755,274.10226,-7.92292
J1816-1446,274.12162,-14.77500
B1813-17,274.07776,-17.48408
B1813-26,274.14751,-26.83153
J1816+4510,274.14973,45.17607
J1816-5643,274.15193,-56.72836
J1817-0743,274.45746,-7.72192
J1817-1511,274.40083,-15.19417
J1817-1938,274.27842,-19.64333
B1814-23,274.25000,-23.18333
B1813-36,274.27407,-36.30111
J1817-3837,274.25113,-38.63325
J1818-01,274.56250,-1.81722
J1818-1116,274.61021,-11.27472
B1815-14,274.59902,-14.37686
J1818-1448,274.61629,-14.81056
J1818-1519,274.56083,-15.32861
J1818-1541,274.65633,-15.69583
J1818-1556,274.71646,-15.93444
J1819-0925,274.96059,-9.43053
J1819-1008,274.91661,-10.14111
J1819-1114,274.86992,-11.24528
J1819-1131,274.99229,-11.52472
J1819+1305,274.98427,13.08757
J1819-1318,274.93192,-13.31167
J1819-1408,274.98667,-14.13378
J1819-1458,274.89239,-14.96766
J1819-1510,274.97371,-15.17239
J1819-17,274.87500,-17.08333
J1819-1717,274.93083,-17.28778
B1818-04,275.21920,-4.46059
J1820-0509,275.09470,-5.16069
B1817-13,275.08233,-13.77091
J1820-1529,275.17008,-15.49722
B1817-18,275.16287,-18.30091
J1821+0155,275.41202,1.92278
J1821-0256,275.29296,-2.94406
J1821-0331,275.43625,-3.52019
J1821-1419,275.39292,-14.32389
J1821-1432,275.41574,-14.54811
J1821+1715,275.30626,17.26307
J1821+41,275.50000,41.75000
J1822+0705,275.57684,7.08862
J1822-0848,275.71608,-8.81639
J1822-0907,275.66583,-9.12667
J1822+1120,275.56083,11.34894
J1822-1252,275.67375,-12.88028
B1820-14,275.72518,-14.00067
J1822-1604,275.57500,-16.07411
J1822-1617,275.65250,-16.29306
B1819-22,275.74564,-22.94184
J1822-4209,275.54732,-42.15305
J1823-0154,275.96728,-1.90127
B1821+05,275.87905,5.84009
B1820-11,275.91794,-11.25314
J1823-1126,275.83275,-11.43444
J1823-1347,275.85104,-13.79833
J1823-1526,275.83925,-15.43944
J1823-1807,275.79033,-18.12583
B1820-30A,275.91870,-30.36115
B1820-30B,275.92311,-30.36137
J1823-3021C,275.92147,-30.36068
J1823-3021D,275.91888,-30.36213
J1823-3021E,275.91875,-30.36117
J1823-3021F,275.91875,-30.36117
B1820-31,275.94495,-31.11382
J1824-0127,276.22263,-1.46428
J1824+10,276.02083,10.28333
B1821-11,276.12308,-11.31184
J1824-1159,276.23396,-11.99817
J1824-1350,276.20909,-13.83917
J1824-1423,276.23911,-14.38481
J1824-1500,276.05875,-15.00917
B1821-19,276.00190,-19.76437
J1824-2233,276.04300,-22.55306
J1824-2328,276.11933,-23.47139
B1821-24A,276.13337,-24.86968
J1824-2452B,276.13671,-24.86978
J1824-2452C,276.13671,-24.86978
J1824-2452D,276.13671,-24.86978
J1824-2452E,276.13671,-24.86978
J1824-2452F,276.13671,-24.86978
J1824-2452G,276.13671,-24.86978
J1824-2452H,276.13671,-24.86978
J1824-2452I,276.13554,-24.86906
J1824-2452J,276.13671,-24.86978
J1824-2452K,276.13671,-24.86978
J1824-2452L,276.13671,-24.86978
J1824-2537,276.12745,-25.62194
B1822+00,276.31385,0.07214
J1825-0319,276.48314,-3.33266
B1822-09,276.37762,-9.58953
J1825-1108,276.32625,-11.14833
B1822-14,276.26220,-14.78128
J1825-31,276.49167,-31.03889
J1825-33,276.50833,-33.35000
B1823-11,276.52280,-11.52878
J1826-1256,276.53554,-12.94250
B1823-13,276.55490,-13.57967
J1826-1419,276.67663,-14.32267
J1826-1526,276.55250,-15.43417
J1827-0750,276.76140,-7.83867
J1827-0934,276.94118,-9.57122
B1824-10,276.77283,-9.97864
J1827-1446,276.85250,-14.77444
J1828-0611,277.08631,-6.19764
J1828+0625,277.11679,6.41681
J1828-1007,277.12648,-10.11947
J1828-1057,277.13837,-10.95722
J1828-1101,277.07854,-11.03081
J1828-1336,277.17854,-13.61250
J1828+1359,277.22224,13.99316
J1828-2119,277.08983,-21.33222
J1829+0000,277.44642,0.00236
J1829-0734,277.27238,-7.57278
J1829-1011,277.27525,-10.19028
B1826-17,277.42974,-17.85108
J1829+2456,277.39445,24.93839
J1830-0052,277.62792,-0.88167
J1830-0131,277.58172,-1.53003
J1830-10,277.52500,-10.65000
B1828-11,277.69820,-10.99109
J1830-1135,277.50717,-11.59222
J1830-1313,277.67492,-13.22117
J1830-1414,277.50146,-14.24361
J1831-0823,277.90139,-8.38997
J1831-0952,277.89293,-9.86714
J1831-1223,277.80346,-12.39194
J1831-1329,277.98317,-13.49889
J1831-1423,277.87125,-14.39611
J1832+0029,278.21125,0.49083
J1832-0644,278.17779,-6.73383
B1829-08,278.15425,-8.45101
J1832-0836,278.11497,-8.61527
B1829-10,278.17028,-10.35910
J1832-28,278.12500,-28.71667
J1833-0209,278.27255,-2.15456
B1831-03,278.42464,-3.65120
J1833-0556,278.41200,-5.93472
J1833-0559,278.28167,-5.99028
B1830-08,278.41792,-8.45868
J1833-0831,278.43487,-8.51881
J1833-1034,278.38988,-10.56875
J1833-1055,278.49333,-10.92528
B1828-60,278.31167,-60.38444
B1831-00,278.57190,-0.18147
J1834-0031,278.71289,-0.52619
B1831-04,278.60668,-4.43773
J1834-0602,278.65821,-6.04306
J1834-0633,278.62188,-6.55031
J1834-0731,278.56667,-7.51861
J1834-0742,278.63050,-7.70572
J1834-0812,278.62417,-8.20000
J1834-0845,278.71716,-8.76556
J1834-09,278.65000,-9.25000
J1834+10,278.61250,10.73333
J1834-1202,278.59633,-12.04067
J1834-1710,278.72250,-17.18056
J1834-1855,278.69142,-18.93306
J1835-0114,278.84132,-1.24267
J1835-0349,278.80394,-3.81942
J1835-0522,278.78383,-5.36889
B1832-06,278.77317,-6.71843
J1835-0924,278.90842,-9.40750
J1835-09242,278.84092,-9.40442
J1835-0928,278.84258,-9.46722
J1835-0944,278.94442,-9.74139
J1835-0946,278.93692,-9.77722
J1835-1020,278.98991,-10.33458
J1835-1106,278.82620,-11.10419
J1835-1548,278.95971,-15.81056
J1835-3259A,278.93333,-32.99028
B1834-04,279.21579,-4.61047
J1836-0517,279.10500,-5.29306
B1834-10,279.22469,-10.13565
J1836-11,279.02500,-11.28333
J1836-1324,279.21786,-13.40933
J1836-2354A,279.10602,-23.91455
J1836-2354B,279.10146,-23.90797
J1836+5925,279.05697,59.42504
J1837-0045,279.38398,-0.75296
J1837+0053,279.36854,0.88694
J1837-0559,279.34860,-5.99119
J1837-0604,279.43146,-6.08028
B1834-06,279.31104,-6.88392
J1837-08,279.42917,-8.33444
J1837+1221,279.27967,12.36500
J1837-1243,279.28921,-12.73222
J1837-1837,279.47604,-18.61889
J1838-01,279.62500,-1.01667
J1838-0107,279.66426,-1.13018
J1838-0453,279.54663,-4.88972
J1838-0537,279.73342,-5.61917
J1838-0549,279.65871,-5.82000
J1838-0624,279.71575,-6.41500
J1838-0655,279.51304,-6.92594
J1838-1046,279.61033,-10.78250
J1838+1650,279.67943,16.83779
J1838-1849,279.64079,-18.83306
J1839-01,279.97083,-1.60000
J1839-0223,279.99180,-2.38597
J1839-0321,279.90631,-3.35292
J1839-0332,279.98576,-3.54961
J1839-0402,279.96275,-4.04025
J1839-0436,279.75027,-4.61597
J1839-0459,279.92758,-4.99967
J1839-0627,279.83525,-6.45944
J1839-0643,279.79085,-6.72922
J1839-0905,279.97274,-9.08744
J1839-1238,279.93212,-12.64464
J1839+15,279.75000,15.00000
J1840+0214,280.14203,2.24853
J1840-04,280.20417,-4.64083
J1840-0559,280.09658,-5.98783
J1840-0626,280.06796,-6.43761
J1840-0643,280.03933,-6.72972
J1840-0753,280.19833,-7.89222
J1840-0809,280.13902,-8.15092
J1840-0815,280.05740,-8.25294
J1840-0840,280.21625,-8.67472
J1840-1122,280.10028,-11.36964
J1840-1207,280.22409,-12.12572
J1840-1419,280.13733,-14.31806
B1839+56,280.18587,56.68208
J1841+0130,280.32400,1.50469
J1841-0157,280.48420,-1.96517
J1841-0310,280.35787,-3.17250
J1841-0345,280.41117,-3.81183
B1838-04,280.27360,-4.42208
J1841-0456,280.33060,-4.93643
J1841-0500,280.32558,-5.00542
J1841-0524,280.45550,-5.40819
B1839+09,280.48317,9.20204
J1841-1404,280.39292,-14.07194
J1841-7845,280.35792,-78.75417
J1842-0153,280.74113,-1.89075
J1842+0257,280.62887,2.96633
J1842-0309,280.57925,-3.16278
J1842+0358,280.57093,3.97647
B1839-04,280.61032,-3.99995
J1842-0415,280.54704,-4.26061
J1842-0612,280.67937,-6.21000
J1842+0638,280.54167,6.63750
J1842-0800,280.72893,-8.01486
J1842-0905,280.59224,-9.09017
J1842+1332,280.62483,13.53375
J1843-0000,280.86651,-0.01136
J1843-0050,280.90300,-0.83611
J1843-0137,280.80263,-1.62953
J1843-0211,280.87637,-2.18411
J1843-0355,280.77779,-3.93222
J1843-0408,280.93100,-4.13444
J1843-0459,280.86518,-4.99178
J1843-0510,280.79055,-5.16792
J1843-0702,280.84350,-7.04850
J1843-0744,280.77286,-7.74169
J1843-0806,280.86965,-8.11247
J1843-1113,280.92192,-11.22530
J1843-1448,280.75573,-14.80350
J1843-1507,280.89003,-15.11750
J1843+2024,280.85908,20.41517
J1844+00,281.04583,0.58333
J1844-0030,281.17125,-0.50717
J1844+0115,281.16895,1.25972
B1842-02,281.18740,-2.74470
J1844-0256,281.22083,-2.93333
J1844-03,281.23750,-3.00000
J1844-0302,281.02883,-3.03644
J1844-0310,281.18950,-3.17697
J1844-0346,281.13704,-3.77517
B1841-04,281.13938,-4.55345
J1844-0452,281.00642,-4.87247
J1844-0502,281.14150,-5.03347
B1841-05,281.02129,-5.64283
B1842+14,281.22873,14.90392
J1845-0316,281.47042,-3.26806
B1842-04,281.39462,-4.57495
J1845-0545,281.41037,-5.75506
J1845+0623,281.28579,6.39933
J1845-0635,281.28086,-6.58983
J1845-0743,281.48825,-7.72733
J1845-0826,281.27372,-8.44436
J1845-1114,281.44074,-11.23639
J1845-1351,281.29792,-13.86514
J1846+0051,281.68259,0.86083
J1846-0257,281.56454,-2.96000
J1846-0258,281.60392,-2.97503
J1846-0749,281.58227,-7.82261
J1846-07492,281.53333,-7.82033
J1846+0919,281.60833,9.32944
J1846-42,281.50000,-42.81667
J1846-7403,281.55742,-74.05111
J1847-0130,281.89671,-1.51278
B1844-04,281.84518,-4.03729
J1847-0427,281.82858,-4.46639
J1847-0438,281.90802,-4.63758
J1847-0443,281.96604,-4.72672
J1847-0605,281.83780,-6.08725
J1848-0023,282.15787,-0.38806
J1848-0055,282.18958,-0.93139
B1845-01,282.09829,-1.39954
J1848+0351,282.17600,3.85992
J1848-0511,282.06254,-5.19389
J1848-0601,282.08479,-6.01881
J1848+0604,282.22759,6.07967
J1848+0647,282.23337,6.79214
J1848+0826,282.18237,8.44331
J1848-1150,282.04921,-11.83589
J1848-12,282.00833,-12.78333
J1848+12,282.12500,12.83333
J1848-1414,282.16315,-14.23816
B1845-19,282.07514,-19.87525
J1849-0001,282.25671,-0.02156
J1849-0040,282.29271,-0.67222
J1849+0127,282.43408,1.45639
J1849-0317,282.49104,-3.29194
J1849+0409,282.26446,4.16175
J1849-0614,282.43815,-6.24208
B1846-06,282.27682,-6.61859
J1849+2423,282.39448,24.39610
J1850-0006,282.69971,-0.10725
J1850-0026,282.56131,-0.43656
J1850+0026,282.68810,0.44044
J1850-0031,282.63912,-0.51917
J1850+0124,282.50422,1.40961
J1850+0242,282.67368,2.71596
J1850+0423,282.59762,4.38589
B1848+13,282.64781,13.59955
J1850+15,282.53750,15.53333
J1851-0029,282.97955,-0.49947
J1851-0053,282.76321,-0.88536
J1851-0114,282.81838,-1.23706
J1851+0118,282.96742,1.31639
J1851+0233,282.78804,2.56289
J1851-0241,282.81358,-2.69194
B1848+04,282.76375,4.30334
B1848+12,282.80506,12.99313
J1852+0008,283.17825,0.13600
J1852+0013,283.17408,0.23253
B1849+00,283.11426,0.53388
J1852+0033,283.19417,0.55581
J1852+0040,283.16071,0.67217
J1852-0118,283.07146,-1.30411
J1852-0127,283.01500,-1.45650
J1852+0305,283.13583,3.08472
J1852-0635,283.23908,-6.59917
J1852-2610,283.24778,-26.17020
J1853-0004,283.34591,-0.07564
J1853+0011,283.37487,0.19158
J1853+0056,283.38608,0.94972
J1853+03,283.25000,3.00000
J1853+0505,283.26817,5.09058
J1853+0545,283.49338,5.76535
J1853-0649,283.35593,-6.82386
J1853+0853,283.34196,8.88806
J1853+1303,283.48883,13.06224
J1854+00,283.50000,0.00000
J1854+0306,283.51242,3.10389
J1854+0317,283.62108,3.29194
J1854+0319,283.50046,3.32022
B1852+10,283.62223,10.77837
B1851-14,283.68455,-14.35734
J1854-1557,283.72333,-15.95611
J1855+0205,283.92519,2.09344
J1855+0306,283.90933,3.10611
J1855+0307,283.86096,3.12228
J1855+0422,283.92237,4.37972
J1855+0527,283.81280,5.46131
J1855+0700,283.82383,7.01031
J1855-0941,283.81533,-9.68389
J1856+0102,284.11876,1.03628
B1853+01,284.04438,1.22258
J1856+0245,284.21208,2.76306
J1856+0404,284.11083,4.07389
J1856-0526,284.09157,-5.44911
J1856-3754,284.14754,-37.90222
B1854+00,284.25337,0.95466
J1857+0143,284.38753,1.72972
J1857+0210,284.42042,2.18278
B1855+02,284.43184,2.21142
J1857+0300,284.32046,3.00722
J1857+0526,284.31607,5.44131
J1857+0809,284.28879,8.15119
B1855+09,284.40163,9.72145
J1857-1027,284.36021,-10.45028
J1858+02,284.50000,2.00000
J1858+0215,284.57262,2.26056
J1858+0241,284.72421,2.69389
J1858+0319,284.67033,3.32264
J1858+0346,284.59317,3.77717
J1858-0736,284.68458,-7.61667
J1858-2216,284.50000,-22.26667
J1859+00,284.94167,0.58333
J1859+0601,284.94067,6.02947
J1859+0603,284.92555,6.06514
J1859+1526,284.93495,15.43639
J1859+76,284.75000,76.90000
J1900-0051,285.19435,-0.85233
J1900+0227,285.16083,2.45889
J1900+0308,285.21064,3.14002
J1900+0438,285.05562,4.64633
J1900+0634,285.11681,6.57247
J1900-09,285.05833,-9.46861
B1857-26,285.19826,-26.01217
J1900+30,285.07500,30.88333
B1851-79,285.10167,-79.86339
J1901+00,285.38333,0.43333
J1901+0124,285.46894,1.41369
B1859+01,285.39287,1.94395
J1901+0234,285.36221,2.58094
J1901+0254,285.31529,2.91139
J1901+0300,285.49840,3.00648
J1901-0312,285.31531,-3.20819
J1901-0315,285.31804,-3.25397
J1901+0320,285.26254,3.33833
B1859+03,285.38242,3.51833
J1901+0355,285.37838,3.93303
J1901+0413,285.29292,4.23083
J1901+0435,285.38417,4.58972
J1901+0459,285.32279,4.98522
J1901+0510,285.49104,5.17611
J1901+0511,285.42879,5.18339
J1901+0621,285.27483,6.35528
B1859+07,285.41224,7.27633
J1901-0906,285.47090,-9.10300
J1901+1306,285.45321,13.11342
J1901-1740,285.32513,-17.66667
J1902+02,285.50000,2.00000
J1902+0248,285.70942,2.81556
J1902-0340,285.71125,-3.67167
B1900+05,285.67759,5.94053
B1900+06,285.70949,6.27595
J1902+0723,285.55642,7.39750
J1902-10,285.57500,-10.65917
J1902-5105,285.51187,-51.09916
J1902-70,285.50000,-70.00000
B1900+01,285.87493,1.59399
J1903-0258,285.87643,-2.97100
J1903+0327,285.77414,3.45534
J1903+0415,285.75000,4.25000
J1903+0601,285.83697,6.02611
B1900-06,285.90808,-6.53943
J1903+0654,285.98033,6.91094
J1903-0848,285.79696,-8.81594
J1903+0925,285.97992,9.43194
J1903+2225,285.97062,22.42008
J1903-7051,285.91164,-70.86207
J1904+0004,286.05299,0.06814
J1904-0150,286.23148,-1.84236
J1904+0412,286.13076,4.20164
J1904+0451,286.24744,4.86526
J1904+0738,286.03139,7.64769
J1904+0800,286.01458,8.01461
B1901+10,286.01037,10.19294
J1904-1224,286.13867,-12.40037
J1904-16,286.18750,-16.41306
B1902-01,286.36556,-0.94471
J1905+0154A,286.31417,1.90917
J1905+0400,286.36781,4.00302
J1905+0600,286.26812,6.01664
J1905+0616,286.27854,6.27131
B1903+07,286.47343,7.15538
J1905+0902,286.33140,9.04236
J1906+0055,286.70284,0.91886
J1906+0414,286.74080,4.24151
J1906+0509,286.73540,5.15989
B1904+06,286.64685,6.68414
J1906+0649,286.54987,6.83003
J1906+0722,286.63000,7.38217
J1906+0725,286.50000,7.41667
J1906+0746,286.70358,7.77386
J1906+0912,286.61858,9.21572
J1906+1854,286.68629,18.90236
J1907+0249,286.92512,2.82806
J1907+0255,286.82458,2.91742
J1907+0345,286.81060,3.75294
J1907+05,286.75000,5.00000
J1907+0534,286.84725,5.58139
J1907+0602,286.97808,6.03803
J1907+0631,286.76590,6.52192
J1907+0731,286.97829,7.52275
J1907+0740,286.93382,7.67294
J1907+0859,286.75797,8.99550
J1907+0918,286.84350,9.30854
J1907+0919,286.80971,9.32225
J1907+1149,286.90742,11.82697
B1904+12,286.79458,12.79331
J1907-1532,286.77825,-15.53747
B1905+39,286.89440,40.03492
J1908+0457,287.06729,4.96139
J1908+0500,287.02151,5.01512
J1908+0734,287.07088,7.57066
J1908+0833,287.08733,8.55875
J1908+0839,287.07713,8.66644
J1908+0909,287.03099,9.15344
B1906+09,287.24483,9.27056
J1908+2351,287.13308,23.86164
B1907+00,287.39691,0.13271
B1907+02,287.40963,2.91408
J1909+0616,287.46337,6.28106
J1909+0641,287.37105,6.69050
J1909+0749,287.28417,7.82556
J1909+0912,287.33296,9.21492
B1907+10,287.45289,11.03426
J1909+1148,287.38075,11.81663
J1909+1450,287.36233,14.84944
J1909+1859,287.32752,18.98632
J1909+21,287.38333,21.05000
J1909-3744,287.44764,-37.73735
J1910-0112,287.56542,-1.20167
J1910+0225,287.54316,2.42322
B1907-03,287.62366,-3.16502
B1907+03,287.53777,3.97445
J1910+0517,287.65795,5.29892
J1910+0534,287.61046,5.56917
J1910+0714,287.57749,7.23661
J1910+0728,287.59200,7.47697
J1910+1027,287.50000,10.45000
B1907+12,287.55641,12.52783
J1910+1256,287.54042,12.94041
J1910-5959A,287.92815,-59.97414
J1910-5959B,287.71690,-59.98357
J1910-5959C,287.77315,-60.01658
J1910-5959D,287.71840,-59.98486
J1910-5959E,287.71732,-59.98391
J1911+00,287.95000,0.61667
B1908+00A,287.79621,1.03604
J1911+0101B,287.80239,1.03068
J1911+09,287.75000,9.00000
J1911+10,287.75000,10.00000
J1911-1114,287.95534,-11.23958
J1911+1347,287.98002,13.79288
J1911+1758,287.98079,17.97939
B1910+10,288.19304,10.61156
B1910+20,288.18064,21.07605
J1912+2525,288.07761,25.41726
B1911-04,288.47572,-4.67991
J1913+0446,288.46175,4.76833
J1913+0617,288.25000,6.28333
J1913+0657,288.38717,6.95675
J1913+0832,288.25208,8.53475
J1913+0904,288.33775,9.07928
B1911+09,288.46958,9.61161
J1913+1000,288.26496,10.00067
J1913+1011,288.33475,10.18971
J1913+1050,288.39735,10.84072
J1913+1102,288.37106,11.03493
J1913+1103,288.25000,11.05000
J1913+1145,288.43283,11.75919
J1913+1330,288.32490,13.50911
B1911+13,288.35149,14.01464
J1913+3732,288.36620,37.53675
J1914+0219,288.59914,2.32994
J1914+0631,288.57183,6.53231
J1914+0659,288.57353,7.01972
B1911+11,288.54217,11.36769
J1915+0227,288.75884,2.46327
J1915+0738,288.85333,7.64206
J1915+0752,288.75808,7.86922
J1915+0838,288.80779,8.64992
B1913+10,288.87493,10.16213
J1915-11,288.75000,-11.50000
J1915+1144,288.75000,11.73333
J1915+1149,288.75000,11.81667
J1915+1410,288.89757,14.18097
B1913+16,288.86666,16.10761
B1913+167,288.82962,16.78569
J1916+0748,289.21458,7.80000
J1916+0844,289.07950,8.73528
J1916+0852,289.10250,8.87667
B1914+09,289.13477,9.85722
J1916+1023,289.15379,10.38417
B1913+105,289.04883,10.51483
J1916+1225,289.08352,12.43165
B1914+13,289.24446,13.21389
J1917+0834,289.45355,8.58184
B1915+13,289.41579,13.89915
J1917+1737,289.34990,17.62544
B1915+22,289.43428,22.38021
J1918-0642,289.70014,-6.70969
J1918-1052,289.70103,-10.87955
J1918+1310,289.50000,13.16667
B1916+14,289.59849,14.75167
J1918+1541,289.53208,15.68756
B1917+00,289.96110,0.36106
J1919+0134,289.93175,1.58236
J1919+1314,289.88744,13.24369
J1919+1645,289.78851,16.75631
J1919+1745,289.93059,17.75105
J1920-09,290.20417,-9.77417
J1920+1040,290.23075,10.67528
J1920+1110,290.05546,11.18306
B1918+26,290.15989,26.84400
J1921+0812,290.44877,8.21441
B1919+14,290.35067,14.32141
J1921+1544,290.44363,15.73818
J1921+16,290.25000,16.00000
B1918+19,290.26583,19.81241
B1919+20,290.46499,20.05578
B1919+21,290.43673,21.88396
J1921+42,290.48333,42.41667
J1922+1131,290.70946,11.53292
J1922+1733,290.72174,17.55652
B1920+20,290.53336,20.29926
B1920+21,290.72305,21.17832
J1922+58,290.50000,58.46667
B1921+17,290.78271,17.10261
J1923+2515,290.84372,25.26128
J1924+1628,291.00000,16.46667
J1924+1631,291.22867,16.53022
J1924+1639,291.01296,16.66132
J1924+17,291.00000,17.00000
B1922+20,291.16667,20.66750
J1925-16,291.27500,-16.01667
J1925+1720,291.36263,17.34092
J1925+19,291.35833,19.06667
B1923+04,291.60196,4.52546
J1926+0737,291.64058,7.61867
J1926-1314,291.72431,-13.23439
B1924+14,291.73844,14.58204
J1926+1613,291.50000,16.21667
B1924+16,291.68885,16.80911
B1924+19,291.59508,19.46992
J1926+2016,291.57527,20.26698
J1927+0911,291.85678,9.18492
B1925+18,291.79343,18.86903
B1925+188,291.85404,18.94356
B1925+22,291.78367,22.58258
J1928+1443,292.02829,14.71981
J1928+15,292.08333,15.21667
J1928+1746,292.17730,17.77489
J1928+1923,292.02151,19.39203
J1929+00,292.36667,0.43333
J1929+1357,292.29425,13.95997
J1929+16,292.32500,16.35000
B1926+18,292.31992,18.74986
J1929+19,292.38333,19.08333
J1929+1955,292.32321,19.91886
J1929+2121,292.26766,21.35630
J1929+62,292.25000,62.26667
B1927+13,292.50395,13.26975
J1930+14,292.50000,14.00000
J1930+17,292.68333,17.41667
J1930-1852,292.62382,-18.86285
J1930+1852,292.62554,18.87058
J1931+1439,292.91847,14.66075
B1929+15,292.98212,15.61597
J1931+1952,292.98277,19.86986
J1931+30,292.86667,30.58333
B1929+10,293.05812,10.99234
J1932+1500,293.19295,15.00617
J1932+17,293.00000,17.00000
J1932+1916,293.08208,19.27750
B1929+20,293.03343,20.34623
B1930+22,293.09476,22.34764
J1932-3655,293.02562,-36.91725
J1933+0758,293.33086,7.96861
B1930+13,293.34387,13.08055
J1933+1726,293.34576,17.44711
B1931+24,293.40764,24.61101
J1933-6211,293.38511,-62.19636
J1934+19,293.50000,19.00000
J1934+2352,293.69246,23.88219
J1935+12,293.81250,12.05000
B1933+16,293.94927,16.27777
J1935+1726,293.76645,17.44124
B1933+17,293.87487,17.75339
J1935+2025,293.92475,20.42781
J1935+2154,293.73200,21.89672
J1935+52,293.75000,52.20000
B1933+15,294.00633,15.61000
J1936+20,294.00000,20.00000
J1936+21,294.12083,21.20000
J1937-00,294.28750,-0.28333
J1937+1505,294.31796,15.08861
B1935+25,294.25527,25.73713
J1937+2950,294.44835,29.83383
J1938+0650,294.47275,6.83500
J1938+14,294.57917,14.70000
J1938+2010,294.53475,20.18103
J1938+2012,294.66700,20.21412
J1938+2213,294.55908,22.22019
J1939+10,294.79583,10.75000
B1937+21,294.91067,21.58309
B1937+24,294.77332,24.71545
J1939+66,295.00000,66.20000
J1940+2245,295.11518,22.76295
J1940+2337,295.14786,23.62958
J1940-2403,295.12500,-24.05000
J1941+01,295.49167,1.76667
J1941+0121,295.31683,1.36097
J1941+1026,295.38473,10.44044
J1941+1341,295.27028,13.69178
J1941+2525,295.33667,25.41814
B1937-26,295.25170,-26.03493
J1941+43,295.50000,43.38333
B1939+17,295.50429,17.72453
J1942+81,295.50000,81.10000
J1943+0609,295.87138,6.16600
B1940-12,295.85617,-12.62845
J1943+2210,295.81871,22.17310
J1944+0907,296.03887,9.12307
J1944-10,296.00000,-10.28333
B1941-17,296.02183,-17.83641
B1942+17,296.13250,17.92844
J1944+2236,296.00446,22.60628
B1942-00,296.36832,-0.68280
J1945+07,296.47917,7.28333
B1943+18,296.40042,18.57225
J1946-1312,296.74095,-13.21011
J1946+14,296.71667,14.70000
B1944+17,296.72102,18.09479
B1944+22,296.60371,22.74983
J1946+24,296.50000,23.96667
J1946+2535,296.70458,25.59764
J1946+2611,296.69087,26.19700
B1943-29,296.71556,-29.22975
J1946+3417,296.60471,34.28741
J1946-5403,296.60000,-54.03333
J1947+0915,296.94258,9.25222
J1947+10,296.90000,10.73333
J1947+1957,296.83098,19.95233
J1947-4215,296.77500,-42.25000
J1947-43,296.75000,0.00000
J1948+2333,297.08049,23.55090
J1948+2551,297.07325,25.86443
B1946+35,297.10419,35.66974
J1949+2306,297.28050,23.11542
B1946-25,297.35589,-25.40027
J1949+3106,297.37349,31.10106
J1950+05,297.74167,5.58333
J1950+2414,297.68777,24.24916
J1951+1123,297.78437,11.39033
B1949+14,298.02565,14.12483
J1952+2630,298.15350,26.50780
B1951+32,298.24252,32.87792
J1953+1149,298.44779,11.82850
J1953+1846A,298.44167,18.77833
J1953+2732,298.28250,27.54672
J1953+67,298.25000,67.03333
J1954+2407,298.50156,24.12056
J1954+2836,298.57979,28.60167
B1952+29,298.59397,29.38814
J1954+43,298.75000,43.83333
J1955+2527,298.99748,25.45096
B1953+29,298.86615,29.14540
B1953+50,298.82818,50.99869
J1956+07,299.14583,7.26667
J1956+0838,299.21775,8.63800
J1956-28,299.00000,-27.88333
J1957+2516,299.39421,25.26724
